User,AllocNodes,AllocCPUS,Elapsed,
oakif,1,4,00:00:06,
mgholiza,1,4,00:00:18,
,1,4,00:00:18,
mgholiza,1,4,00:00:15,
,1,4,00:00:15,
oakif,1,1,00:00:23,
oakif,1,1,00:00:16,
mgholiza,1,4,00:00:19,
,1,4,00:00:19,
mgholiza,1,4,00:00:18,
,1,4,00:00:18,
sjakymiw,1,1,00:07:27,
hgandhi,0,6,00:00:00,
hgandhi,1,1,06:53:08,
oakif,1,1,00:00:36,
oakif,0,1,00:00:00,
oakif,0,1,00:00:00,
mgholiza,0,1,00:00:00,
mgholiza,1,1,01:20:37,
,1,1,01:20:37,
,1,1,00:00:00,
mchakra2,0,1,00:00:00,
oakif,1,1,00:00:25,
oakif,1,1,00:00:01,
oakif,1,1,00:00:19,
oakif,1,1,00:00:18,
mgholiza,1,4,00:00:37,
,1,4,00:00:37,
mgholiza,1,4,00:00:05,
,1,4,00:00:05,
mgholiza,1,4,00:44:38,
,1,4,00:44:38,
oakif,1,1,00:00:24,
oakif,1,1,00:01:04,
oakif,1,1,00:01:17,
oakif,1,1,00:01:01,
oakif,1,1,00:01:03,
oakif,1,1,00:00:45,
oakif,1,1,00:00:47,
oakif,1,1,00:00:45,
oakif,1,1,00:00:57,
oakif,1,1,00:00:49,
oakif,1,1,00:00:52,
oakif,1,1,00:00:49,
oakif,1,4,00:00:09,
oakif,1,4,00:00:06,
oakif,0,12,00:00:00,
oakif,0,8,00:00:00,
oakif,0,6,00:00:00,
oakif,1,4,00:00:06,
oakif,1,1,00:00:53,
oakif,1,4,00:00:08,
rbarret8,1,1,02:45:09,
oakif,1,4,00:00:00,
oakif,1,4,00:00:00,
oakif,1,4,00:00:00,
oakif,1,4,00:00:00,
oakif,1,1,00:00:01,
oakif,1,1,00:00:00,
oakif,1,1,00:00:01,
oakif,1,1,00:00:01,
oakif,1,1,00:00:00,
oakif,1,1,00:00:13,
oakif,1,1,00:00:09,
oakif,1,1,00:00:10,
oakif,1,1,00:00:10,
oakif,1,1,00:00:10,
oakif,1,1,00:00:10,
oakif,1,1,00:00:11,
oakif,1,1,00:00:11,
oakif,1,4,00:00:00,
oakif,1,1,00:00:11,
oakif,1,1,00:00:13,
oakif,1,1,00:00:11,
oakif,1,4,00:00:01,
oakif,1,4,00:00:00,
oakif,1,4,00:01:25,
oakif,1,4,00:01:29,
oakif,1,1,00:00:10,
oakif,1,4,00:00:03,
oakif,1,1,00:00:10,
oakif,1,4,00:00:07,
oakif,1,1,00:00:10,
oakif,1,4,00:00:05,
oakif,1,1,00:00:14,
oakif,1,4,00:00:10,
oakif,1,1,00:00:10,
oakif,1,4,00:00:06,
oakif,1,4,00:00:03,
oakif,1,4,00:00:08,
oakif,1,4,00:00:06,
oakif,1,4,00:00:02,
oakif,1,4,00:00:05,
oakif,1,4,00:00:05,
oakif,0,8,00:00:00,
oakif,0,8,00:00:00,
oakif,1,4,00:00:03,
oakif,1,4,00:00:02,
oakif,1,4,00:00:05,
oakif,1,4,00:00:05,
oakif,1,4,00:00:06,
oakif,1,4,00:00:05,
oakif,1,4,00:00:05,
oakif,1,1,00:00:13,
oakif,1,4,00:00:11,
oakif,1,4,00:00:11,
oakif,1,4,00:00:11,
oakif,1,1,00:00:13,
oakif,1,4,00:00:11,
oakif,1,4,00:00:12,
oakif,1,1,00:00:14,
oakif,1,4,00:00:12,
oakif,1,4,00:00:14,
oakif,1,4,00:00:13,
mgholiza,1,1,03:32:02,
,1,1,03:32:04,
,1,1,00:00:00,
oakif,1,4,00:00:36,
oakif,1,4,00:00:08,
oakif,1,4,00:00:14,
oakif,1,4,00:00:07,
oakif,1,1,00:00:12,
oakif,1,1,00:00:11,
rbarret8,1,1,04:19:29,
oakif,1,4,00:00:03,
oakif,1,4,00:00:01,
oakif,1,1,00:00:16,
oakif,1,4,00:00:03,
oakif,1,4,00:00:03,
oakif,1,1,00:00:14,
oakif,1,4,00:00:03,
oakif,1,1,00:00:15,
oakif,1,4,00:00:02,
oakif,1,1,00:00:13,
oakif,1,4,00:00:03,
oakif,1,1,00:00:11,
oakif,1,4,00:00:02,
mchakra2,1,1,07:51:22,
oakif,1,1,00:00:16,
oakif,1,1,00:00:12,
oakif,1,4,00:00:00,
oakif,1,1,00:00:11,
oakif,1,4,00:00:01,
oakif,1,1,00:00:11,
oakif,1,4,00:00:01,
oakif,1,1,00:00:14,
oakif,1,1,00:00:02,
oakif,1,1,00:00:03,
oakif,1,4,00:00:03,
oakif,1,4,00:00:43,
hgandhi,0,16,00:00:00,
oakif,1,4,00:00:00,
oakif,1,4,00:00:01,
oakif,1,4,00:00:03,
oakif,1,4,00:00:02,
oakif,1,4,00:00:03,
oakif,1,4,00:00:03,
oakif,1,4,00:00:03,
oakif,1,4,00:00:03,
oakif,1,4,00:00:01,
oakif,1,4,00:00:01,
oakif,1,4,00:00:05,
oakif,1,4,00:00:00,
oakif,1,4,00:00:01,
oakif,1,4,00:00:08,
oakif,1,4,00:00:01,
oakif,1,4,00:00:03,
oakif,1,4,00:00:03,
oakif,1,4,00:00:28,
oakif,1,4,00:00:01,
oakif,1,4,00:00:01,
oakif,1,1,00:00:11,
oakif,1,4,00:00:00,
oakif,1,1,00:00:12,
oakif,1,4,00:00:01,
oakif,1,1,00:00:12,
oakif,1,4,00:00:01,
oakif,1,1,00:00:10,
oakif,1,4,00:00:01,
oakif,1,4,00:00:01,
oakif,1,4,00:00:01,
oakif,1,1,00:00:10,
oakif,1,4,00:00:01,
oakif,1,1,00:00:11,
oakif,1,4,00:00:01,
oakif,1,1,00:00:10,
oakif,1,4,00:00:02,
oakif,1,4,00:00:03,
mgholiza,1,1,03:26:43,
,1,1,03:26:43,
,1,1,00:00:00,
oakif,1,1,00:00:11,
oakif,1,1,00:00:22,
oakif,1,4,00:00:01,
oakif,1,1,00:00:23,
oakif,1,4,00:00:01,
oakif,1,4,00:00:03,
oakif,1,4,00:00:01,
oakif,1,4,00:00:01,
oakif,1,4,00:00:01,
oakif,1,4,00:00:01,
oakif,1,4,00:00:01,
oakif,1,4,00:00:01,
oakif,1,4,00:00:01,
oakif,1,1,00:00:24,
oakif,1,4,00:00:00,
oakif,1,1,00:00:24,
oakif,1,4,00:00:03,
oakif,1,4,00:00:03,
oakif,1,4,00:00:02,
oakif,1,4,00:00:02,
oakif,1,1,00:00:26,
oakif,1,4,00:00:02,
oakif,1,1,00:00:22,
oakif,1,4,00:00:01,
oakif,1,4,00:00:01,
oakif,1,1,00:00:24,
oakif,1,4,00:00:01,
oakif,1,1,00:00:25,
oakif,1,4,00:00:00,
oakif,1,1,00:00:26,
oakif,1,4,00:00:01,
oakif,1,1,00:00:25,
oakif,1,4,00:00:01,
oakif,1,4,00:00:00,
oakif,1,1,00:00:23,
oakif,1,4,00:00:03,
oakif,1,1,00:00:14,
oakif,1,4,00:00:02,
oakif,1,1,00:00:12,
oakif,1,4,00:00:01,
oakif,1,1,00:00:13,
oakif,1,4,00:00:00,
oakif,1,4,00:00:01,
oakif,1,1,00:00:12,
oakif,1,4,00:00:01,
oakif,1,1,00:00:13,
oakif,1,4,00:00:01,
oakif,1,1,00:00:12,
oakif,1,4,00:00:03,
oakif,1,1,00:00:13,
oakif,1,4,00:00:01,
oakif,1,1,00:00:12,
oakif,1,4,00:00:01,
oakif,1,1,00:00:12,
oakif,1,4,00:00:01,
oakif,1,4,00:00:01,
oakif,1,1,00:00:12,
oakif,1,4,00:00:01,
oakif,1,1,00:00:16,
oakif,1,4,00:00:02,
oakif,1,1,00:00:14,
mchakra2,1,1,04:16:03,
oakif,1,1,00:00:13,
oakif,0,4,00:00:00,
oakif,1,2,00:00:31,
oakif,1,2,00:00:05,
oakif,0,1,00:00:00,
oakif,1,1,00:00:06,
,1,1,00:00:06,
oakif,1,1,00:00:01,
,1,1,00:00:01,
oakif,1,1,00:00:01,
,1,1,00:00:01,
oakif,1,1,00:00:00,
,1,1,00:00:00,
oakif,1,1,00:00:01,
,1,1,00:00:01,
oakif,1,1,00:00:01,
,1,1,00:00:01,
oakif,1,1,00:00:00,
,1,1,00:00:00,
oakif,1,1,00:00:01,
,1,1,00:00:01,
oakif,1,1,00:00:00,
,1,1,00:00:00,
oakif,1,1,00:00:01,
,1,1,00:00:01,
oakif,1,1,00:00:00,
,1,1,00:00:00,
oakif,1,1,00:00:01,
,1,1,00:00:01,
oakif,1,1,00:00:00,
,1,1,00:00:00,
oakif,1,1,00:00:00,
,1,1,00:00:00,
oakif,1,1,00:00:01,
,1,1,00:00:01,
oakif,1,1,00:00:01,
,1,1,00:00:01,
oakif,1,1,00:00:00,
,1,1,00:00:00,
oakif,1,1,00:00:00,
,1,1,00:00:00,
oakif,1,1,00:00:00,
,1,1,00:00:00,
oakif,1,1,00:00:00,
,1,1,00:00:00,
oakif,1,1,00:00:01,
,1,1,00:00:01,
oakif,1,1,00:00:01,
,1,1,00:00:01,
oakif,1,1,00:00:00,
,1,1,00:00:00,
oakif,1,1,00:00:01,
,1,1,00:00:01,
oakif,1,1,00:00:01,
,1,1,00:00:01,
oakif,1,1,00:00:00,
,1,1,00:00:00,
oakif,1,1,00:00:00,
,1,1,00:00:00,
oakif,1,1,00:00:01,
,1,1,00:00:01,
oakif,1,1,00:00:00,
,1,1,00:00:00,
oakif,1,1,00:00:01,
,1,1,00:00:01,
oakif,1,1,00:00:01,
,1,1,00:00:01,
oakif,1,1,00:00:00,
,1,1,00:00:00,
oakif,1,1,00:00:00,
,1,1,00:00:00,
oakif,1,1,00:00:01,
,1,1,00:00:01,
oakif,1,1,00:00:01,
,1,1,00:00:01,
oakif,1,1,00:00:00,
,1,1,00:00:00,
oakif,1,1,00:00:01,
,1,1,00:00:01,
oakif,1,1,00:00:01,
,1,1,00:00:01,
oakif,1,1,00:00:00,
,1,1,00:00:00,
oakif,1,1,00:00:01,
,1,1,00:00:01,
oakif,1,1,00:00:01,
,1,1,00:00:01,
oakif,1,1,00:00:00,
,1,1,00:00:00,
oakif,1,1,00:00:00,
,1,1,00:00:00,
oakif,1,1,00:00:01,
,1,1,00:00:01,
oakif,1,1,00:00:01,
,1,1,00:00:01,
oakif,1,1,00:00:00,
,1,1,00:00:00,
oakif,1,1,00:00:01,
,1,1,00:00:01,
oakif,1,1,00:00:00,
,1,1,00:00:00,
oakif,1,1,00:00:00,
,1,1,00:00:00,
oakif,1,1,00:00:01,
,1,1,00:00:01,
oakif,1,1,00:00:01,
,1,1,00:00:01,
oakif,1,1,00:00:00,
,1,1,00:00:00,
oakif,1,1,00:00:00,
,1,1,00:00:00,
oakif,1,1,00:00:01,
,1,1,00:00:01,
oakif,1,1,00:00:00,
,1,1,00:00:00,
oakif,1,1,00:00:01,
,1,1,00:00:01,
oakif,1,1,00:00:01,
,1,1,00:00:01,
oakif,1,1,00:00:00,
,1,1,00:00:00,
oakif,1,1,00:00:00,
,1,1,00:00:00,
oakif,1,1,00:00:01,
,1,1,00:00:01,
oakif,1,1,00:00:01,
,1,1,00:00:01,
oakif,1,1,00:00:00,
,1,1,00:00:00,
oakif,1,1,00:00:01,
,1,1,00:00:01,
oakif,1,1,00:00:00,
,1,1,00:00:00,
oakif,1,1,00:00:00,
,1,1,00:00:00,
oakif,1,1,00:00:01,
,1,1,00:00:01,
oakif,1,1,00:00:01,
,1,1,00:00:01,
oakif,1,1,00:00:00,
,1,1,00:00:00,
oakif,1,1,00:00:00,
,1,1,00:00:00,
oakif,1,1,00:00:01,
,1,1,00:00:01,
oakif,1,1,00:00:00,
,1,1,00:00:00,
oakif,1,1,00:00:01,
,1,1,00:00:01,
oakif,1,1,00:00:01,
,1,1,00:00:01,
oakif,1,1,00:00:00,
,1,1,00:00:00,
oakif,1,1,00:00:00,
,1,1,00:00:00,
oakif,1,1,00:00:01,
,1,1,00:00:01,
oakif,1,1,00:00:01,
,1,1,00:00:01,
oakif,1,1,00:00:00,
,1,1,00:00:00,
oakif,1,1,00:00:00,
,1,1,00:00:00,
oakif,1,1,00:00:00,
,1,1,00:00:00,
oakif,1,1,00:00:00,
,1,1,00:00:00,
oakif,1,1,00:00:01,
,1,1,00:00:01,
oakif,1,1,00:00:01,
,1,1,00:00:01,
oakif,1,1,00:00:00,
,1,1,00:00:00,
oakif,1,1,00:00:00,
,1,1,00:00:00,
oakif,1,1,00:00:01,
,1,1,00:00:01,
oakif,1,1,00:00:00,
,1,1,00:00:00,
oakif,1,1,00:00:00,
,1,1,00:00:01,
oakif,1,1,00:00:00,
,1,1,00:00:01,
oakif,1,1,00:00:02,
,1,1,00:00:02,
oakif,1,1,00:00:02,
,1,1,00:00:02,
oakif,1,1,00:00:02,
,1,1,00:00:02,
oakif,1,1,00:00:02,
,1,1,00:00:02,
oakif,1,1,00:00:02,
,1,1,00:00:02,
oakif,1,1,00:00:03,
,1,1,00:00:03,
oakif,1,1,00:00:03,
,1,1,00:00:03,
oakif,1,1,00:00:03,
,1,1,00:00:03,
oakif,1,1,00:00:03,
,1,1,00:00:03,
oakif,1,1,00:00:02,
,1,1,00:00:02,
oakif,1,1,00:00:02,
,1,1,00:00:02,
oakif,1,1,00:00:02,
,1,1,00:00:02,
oakif,1,1,00:00:02,
,1,1,00:00:02,
oakif,1,1,00:00:03,
,1,1,00:00:03,
oakif,1,1,00:00:03,
,1,1,00:00:03,
oakif,1,1,00:00:02,
,1,1,00:00:02,
oakif,1,1,00:00:02,
,1,1,00:00:02,
oakif,1,1,00:00:03,
,1,1,00:00:03,
oakif,1,1,00:00:03,
,1,1,00:00:03,
oakif,1,1,00:00:02,
,1,1,00:00:02,
oakif,1,1,00:00:02,
,1,1,00:00:02,
oakif,1,1,00:00:03,
,1,1,00:00:03,
oakif,1,1,00:00:03,
,1,1,00:00:03,
oakif,1,1,00:00:02,
,1,1,00:00:02,
oakif,1,1,00:00:02,
,1,1,00:00:02,
oakif,1,1,00:00:03,
,1,1,00:00:03,
oakif,1,1,00:00:03,
,1,1,00:00:03,
oakif,1,1,00:00:02,
,1,1,00:00:02,
oakif,1,1,00:00:03,
,1,1,00:00:03,
oakif,1,1,00:00:02,
,1,1,00:00:02,
oakif,1,1,00:00:02,
,1,1,00:00:02,
oakif,1,1,00:00:03,
,1,1,00:00:03,
oakif,1,1,00:00:03,
,1,1,00:00:03,
oakif,1,1,00:00:02,
,1,1,00:00:02,
oakif,1,1,00:00:02,
,1,1,00:00:02,
oakif,1,1,00:00:03,
,1,1,00:00:03,
oakif,1,1,00:00:03,
,1,1,00:00:03,
oakif,1,1,00:00:03,
,1,1,00:00:03,
oakif,1,1,00:00:03,
,1,1,00:00:03,
oakif,1,1,00:00:02,
,1,1,00:00:02,
oakif,0,1,00:00:00,
oakif,1,1,00:00:03,
,1,1,00:00:03,
oakif,1,1,00:00:03,
,1,1,00:00:03,
oakif,1,1,00:00:03,
,1,1,00:00:03,
oakif,1,1,00:00:03,
,1,1,00:00:03,
oakif,1,1,00:00:03,
,1,1,00:00:03,
oakif,1,1,00:00:03,
,1,1,00:00:03,
oakif,1,1,00:00:02,
,1,1,00:00:02,
oakif,1,1,00:00:02,
,1,1,00:00:02,
oakif,1,1,00:00:03,
,1,1,00:00:03,
oakif,1,1,00:00:03,
,1,1,00:00:03,
oakif,1,1,00:00:03,
,1,1,00:00:03,
oakif,1,1,00:00:03,
,1,1,00:00:03,
oakif,1,1,00:00:02,
,1,1,00:00:02,
oakif,1,1,00:00:02,
,1,1,00:00:02,
oakif,1,1,00:00:03,
,1,1,00:00:03,
oakif,1,1,00:00:03,
,1,1,00:00:03,
oakif,1,1,00:00:02,
,1,1,00:00:02,
oakif,1,1,00:00:02,
,1,1,00:00:02,
oakif,1,1,00:00:02,
,1,1,00:00:02,
oakif,1,1,00:00:02,
,1,1,00:00:02,
oakif,1,1,00:00:03,
,1,1,00:00:03,
oakif,1,1,00:00:03,
,1,1,00:00:03,
oakif,1,1,00:00:03,
,1,1,00:00:03,
oakif,1,1,00:00:03,
,1,1,00:00:03,
oakif,1,1,00:00:02,
,1,1,00:00:02,
oakif,1,1,00:00:02,
,1,1,00:00:02,
oakif,1,1,00:00:03,
,1,1,00:00:03,
oakif,1,1,00:00:03,
,1,1,00:00:03,
oakif,1,1,00:00:02,
,1,1,00:00:02,
oakif,1,1,00:00:02,
,1,1,00:00:02,
oakif,1,1,00:00:02,
,1,1,00:00:02,
oakif,1,1,00:00:02,
,1,1,00:00:02,
oakif,0,1,00:00:00,
oakif,1,1,00:00:08,
,1,1,00:00:08,
oakif,1,1,00:00:07,
,1,1,00:00:07,
oakif,1,1,00:00:04,
,1,1,00:00:04,
oakif,1,1,00:00:01,
,1,1,00:00:01,
oakif,1,1,00:00:02,
,1,1,00:00:02,
oakif,1,1,00:00:01,
,1,1,00:00:01,
oakif,1,1,00:00:03,
,1,1,00:00:03,
oakif,1,1,00:00:02,
,1,1,00:00:02,
oakif,1,1,00:00:01,
,1,1,00:00:01,
oakif,1,1,00:00:04,
,1,1,00:00:04,
oakif,1,1,00:00:02,
,1,1,00:00:02,
oakif,1,1,00:00:01,
,1,1,00:00:01,
oakif,1,1,00:00:03,
,1,1,00:00:03,
oakif,1,1,00:00:02,
,1,1,00:00:02,
oakif,1,1,00:00:01,
,1,1,00:00:01,
oakif,1,1,00:00:05,
,1,1,00:00:05,
oakif,1,1,00:00:01,
,1,1,00:00:01,
oakif,1,1,00:00:04,
,1,1,00:00:04,
oakif,1,1,00:00:15,
,1,1,00:00:15,
oakif,1,1,00:00:12,
,1,1,00:00:12,
oakif,1,1,00:00:13,
,1,1,00:00:13,
oakif,1,1,00:00:12,
,1,1,00:00:12,
oakif,1,1,00:00:15,
,1,1,00:00:15,
oakif,1,1,00:00:16,
,1,1,00:00:16,
oakif,1,1,00:00:16,
,1,1,00:00:16,
oakif,1,1,00:00:13,
,1,1,00:00:13,
oakif,1,1,00:00:15,
,1,1,00:00:15,
oakif,1,1,00:00:17,
,1,1,00:00:17,
oakif,1,1,00:00:17,
,1,1,00:00:17,
oakif,1,1,00:00:17,
,1,1,00:00:17,
oakif,1,1,00:00:16,
,1,1,00:00:16,
oakif,1,1,00:00:11,
,1,1,00:00:11,
oakif,1,1,00:00:11,
,1,1,00:00:11,
oakif,1,1,00:00:15,
,1,1,00:00:15,
oakif,1,1,00:00:15,
,1,1,00:00:15,
oakif,1,1,00:00:15,
,1,1,00:00:15,
oakif,1,1,00:00:15,
,1,1,00:00:15,
oakif,1,1,00:00:12,
,1,1,00:00:12,
oakif,1,1,00:00:12,
,1,1,00:00:12,
oakif,1,1,00:00:15,
,1,1,00:00:15,
oakif,1,1,00:00:15,
,1,1,00:00:15,
oakif,1,1,00:00:16,
,1,1,00:00:16,
oakif,1,1,00:00:14,
,1,1,00:00:14,
oakif,1,1,00:00:11,
,1,1,00:00:11,
oakif,1,1,00:00:13,
,1,1,00:00:13,
oakif,1,1,00:00:15,
,1,1,00:00:15,
oakif,1,1,00:00:16,
,1,1,00:00:16,
oakif,1,1,00:00:17,
,1,1,00:00:17,
oakif,1,1,00:00:15,
,1,1,00:00:15,
oakif,1,1,00:00:13,
,1,1,00:00:13,
oakif,1,1,00:00:15,
,1,1,00:00:15,
oakif,1,1,00:00:16,
,1,1,00:00:16,
oakif,1,1,00:00:16,
,1,1,00:00:16,
oakif,1,1,00:00:16,
,1,1,00:00:16,
oakif,0,4,00:00:00,
oakif,1,2,00:00:01,
oakif,1,2,00:00:00,
oakif,1,2,00:00:01,
oakif,1,2,00:00:23,
oakif,1,2,00:00:17,
oakif,1,2,00:00:17,
damirkul,1,1,00:55:52,
,1,1,00:55:52,
oakif,1,1,00:00:21,
oakif,1,1,00:00:09,
oakif,1,4,00:00:36,
oakif,1,4,00:00:09,
oakif,1,4,00:00:06,
oakif,1,4,00:00:07,
oakif,1,4,00:00:09,
oakif,1,4,00:00:06,
oakif,1,4,00:00:20,
oakif,1,1,00:00:13,
oakif,1,4,00:00:06,
oakif,1,4,00:00:05,
oakif,1,4,00:00:08,
oakif,1,4,00:00:05,
oakif,1,1,00:00:11,
oakif,1,4,00:00:05,
oakif,1,4,00:00:07,
oakif,1,4,00:00:05,
mchakra2,1,1,00:31:57,
,1,1,00:31:57,
mgholiza,1,1,03:02:41,
,1,1,03:02:41,
,1,1,00:00:00,
damirkul,1,1,03:30:27,
,1,1,03:30:27,
,1,1,00:00:01,
oakif,1,1,00:00:01,
oakif,1,1,00:00:00,
oakif,1,1,00:00:03,
oakif,1,1,00:00:03,
oakif,1,1,00:00:11,
oakif,1,1,00:00:15,
oakif,1,4,00:00:42,
oakif,1,1,00:00:12,
oakif,1,4,00:00:06,
oakif,1,1,00:00:15,
oakif,1,4,00:00:08,
mgholiza,1,1,03:27:06,
,1,1,03:27:06,
,1,1,00:00:01,
oakif,1,1,00:00:07,
oakif,1,1,00:00:05,
oakif,1,1,00:00:04,
oakif,1,1,00:00:03,
oakif,1,1,00:00:03,
oakif,1,1,00:00:04,
mchakra2,1,1,06:16:42,
oakif,1,1,00:00:09,
oakif,1,1,00:00:03,
oakif,1,1,00:00:00,
oakif,1,1,00:00:01,
oakif,1,1,00:00:01,
oakif,1,1,00:00:00,
oakif,1,1,00:00:00,
oakif,1,1,00:00:01,
oakif,1,1,00:00:01,
oakif,1,1,00:00:04,
sjakymiw,1,1,00:04:59,
hgandhi,1,1,08:00:11,
,1,1,08:00:11,
sjakymiw,1,1,00:02:05,
sjakymiw,1,1,02:01:11,
oakif,0,4,00:00:00,
oakif,1,2,00:00:01,
oakif,1,2,00:00:01,
oakif,1,2,00:00:04,
oakif,1,1,00:00:06,
oakif,1,2,00:00:11,
oakif,1,1,00:00:04,
oakif,1,1,00:00:03,
oakif,1,1,00:00:03,
oakif,1,2,00:00:06,
oakif,1,2,00:00:04,
oakif,1,2,00:00:16,
oakif,1,2,00:00:00,
oakif,1,2,00:00:01,
oakif,1,2,00:00:00,
oakif,1,2,00:00:01,
oakif,1,2,00:00:00,
oakif,1,2,00:00:00,
oakif,1,2,00:00:00,
oakif,1,2,00:00:00,
oakif,1,2,00:00:00,
oakif,1,2,00:00:00,
oakif,1,2,00:00:05,
oakif,1,2,00:00:05,
oakif,1,2,00:00:04,
oakif,1,2,00:00:00,
oakif,1,2,00:00:04,
oakif,1,2,00:00:14,
oakif,1,2,00:00:11,
oakif,1,1,00:00:09,
oakif,1,1,00:00:03,
oakif,1,2,00:00:47,
oakif,1,1,00:00:03,
oakif,1,1,00:00:13,
oakif,1,2,00:50:13,
oakif,1,2,00:00:34,
oakif,1,2,00:00:45,
oakif,1,1,00:00:07,
oakif,1,2,00:01:04,
oakif,1,2,00:05:44,
oakif,1,1,00:00:12,
oakif,1,1,00:01:05,
oakif,1,1,00:00:13,
mchakra2,1,1,08:00:01,
,1,1,08:00:01,
oakif,1,4,00:00:36,
oakif,1,1,00:00:16,
oakif,1,4,00:00:06,
oakif,1,1,00:00:11,
oakif,0,36,00:00:00,
damirkul,4,128,1-00:05:11,
,1,32,1-00:05:11,
,3,6,1-00:07:52,
oakif,0,4,00:00:00,
oakif,0,2,00:00:00,
oakif,0,1,00:00:00,
oakif,1,1,00:00:02,
oakif,0,1,00:00:00,
oakif,1,1,00:00:12,
damirkul,1,4,02:03:15,
,1,4,02:03:15,
,1,1,00:00:00,
oakif,1,1,00:00:18,
oakif,1,1,00:00:14,
oakif,1,1,00:00:14,
oakif,1,1,00:00:13,
oakif,1,1,00:00:13,
oakif,1,1,00:00:08,
oakif,0,36,00:00:00,
oakif,1,1,00:00:04,
oakif,1,1,00:00:10,
oakif,1,2,00:00:05,
oakif,1,1,00:00:13,
oakif,1,2,00:00:02,
oakif,1,4,00:03:46,
oakif,1,1,00:00:14,
,1,1,00:00:14,
oakif,1,1,00:00:18,
,1,1,00:00:18,
oakif,1,1,00:00:15,
,1,1,00:00:15,
oakif,1,1,00:00:14,
,1,1,00:00:14,
oakif,1,1,00:00:14,
,1,1,00:00:14,
oakif,1,1,00:00:13,
,1,1,00:00:13,
oakif,1,1,00:00:13,
,1,1,00:00:13,
oakif,1,1,00:00:13,
,1,1,00:00:13,
oakif,1,1,00:00:13,
,1,1,00:00:13,
oakif,1,1,00:00:13,
,1,1,00:00:13,
oakif,1,1,00:00:13,
,1,1,00:00:13,
oakif,1,1,00:00:12,
,1,1,00:00:12,
oakif,1,1,00:00:13,
,1,1,00:00:13,
oakif,1,1,00:00:13,
,1,1,00:00:13,
oakif,1,1,00:00:12,
,1,1,00:00:12,
oakif,1,1,00:00:13,
,1,1,00:00:13,
oakif,1,1,00:00:13,
,1,1,00:00:13,
oakif,1,1,00:00:12,
,1,1,00:00:12,
oakif,1,1,00:00:13,
,1,1,00:00:13,
oakif,1,1,00:00:12,
,1,1,00:00:12,
oakif,1,1,00:00:14,
,1,1,00:00:14,
oakif,1,1,00:00:13,
,1,1,00:00:13,
oakif,1,1,00:00:13,
,1,1,00:00:13,
oakif,1,1,00:00:13,
,1,1,00:00:13,
oakif,1,1,00:00:12,
,1,1,00:00:12,
oakif,1,1,00:00:12,
,1,1,00:00:12,
oakif,1,1,00:00:15,
,1,1,00:00:15,
oakif,1,1,00:00:15,
,1,1,00:00:15,
oakif,1,1,00:00:14,
,1,1,00:00:14,
oakif,1,1,00:00:14,
,1,1,00:00:14,
oakif,1,1,00:00:14,
,1,1,00:00:14,
oakif,1,1,00:00:14,
,1,1,00:00:14,
oakif,1,1,00:00:13,
,1,1,00:00:13,
oakif,1,1,00:00:13,
,1,1,00:00:13,
oakif,1,1,00:00:13,
,1,1,00:00:13,
oakif,1,1,00:00:13,
,1,1,00:00:13,
oakif,1,1,00:00:12,
,1,1,00:00:12,
oakif,1,1,00:00:12,
,1,1,00:00:12,
oakif,1,1,00:00:13,
,1,1,00:00:13,
oakif,1,1,00:00:13,
,1,1,00:00:13,
oakif,1,1,00:00:12,
,1,1,00:00:12,
oakif,1,1,00:00:14,
,1,1,00:00:14,
oakif,1,1,00:00:12,
,1,1,00:00:12,
oakif,1,1,00:00:12,
,1,1,00:00:12,
oakif,1,1,00:00:13,
,1,1,00:00:13,
oakif,1,1,00:00:13,
,1,1,00:00:13,
oakif,1,1,00:00:12,
,1,1,00:00:12,
oakif,1,1,00:00:13,
,1,1,00:00:13,
oakif,1,1,00:00:13,
,1,1,00:00:13,
oakif,1,1,00:00:12,
,1,1,00:00:12,
oakif,1,1,00:00:12,
,1,1,00:00:12,
oakif,1,1,00:00:15,
,1,1,00:00:15,
oakif,1,1,00:00:15,
,1,1,00:00:15,
oakif,1,1,00:00:15,
,1,1,00:00:15,
oakif,1,1,00:00:14,
,1,1,00:00:14,
oakif,1,1,00:00:14,
,1,1,00:00:14,
oakif,1,1,00:00:14,
,1,1,00:00:14,
oakif,1,1,00:00:14,
,1,1,00:00:14,
oakif,1,1,00:00:13,
,1,1,00:00:13,
oakif,1,1,00:00:13,
,1,1,00:00:13,
oakif,1,1,00:00:13,
,1,1,00:00:13,
oakif,1,1,00:00:13,
,1,1,00:00:13,
oakif,1,1,00:00:13,
,1,1,00:00:13,
oakif,1,1,00:00:13,
,1,1,00:00:13,
oakif,1,1,00:00:13,
,1,1,00:00:13,
oakif,1,1,00:00:12,
,1,1,00:00:12,
oakif,1,1,00:00:13,
,1,1,00:00:13,
oakif,1,1,00:00:13,
,1,1,00:00:13,
oakif,1,1,00:00:13,
,1,1,00:00:13,
oakif,1,1,00:00:12,
,1,1,00:00:12,
oakif,1,1,00:00:13,
,1,1,00:00:13,
oakif,1,1,00:00:13,
,1,1,00:00:13,
oakif,1,1,00:00:14,
,1,1,00:00:14,
oakif,1,1,00:00:13,
,1,1,00:00:13,
oakif,1,1,00:00:13,
,1,1,00:00:13,
oakif,1,1,00:00:12,
,1,1,00:00:12,
oakif,1,1,00:00:15,
,1,1,00:00:15,
